Date/Time,Depth water [m],Sal,Temp [°C],pH,O2 [µmol/l],Chl a [µg/l],[PO4]3- [µmol/l],Si(OH)4 [µmol/l],[NH4]+ [µmol/l],[NO2]- [µmol/l],[NO3]- [µmol/l],DON [µmol/l],DOP [µmol/l],SPM [mg/l]
1998-12-03T00:00,1,26.328,,,,,,,,,,,,
1998-12-07T00:00,1,26.939,,,,,,,,,,,,
1998-12-17T00:00,1,27.059,,,,,,,,,,,,
1999-05-06T08:30,1,26.51,10.67,8.51,,1.40,0.08,2.62,0.70,0.42,23.37,,,
1999-05-12T08:50,1,27.66,11.20,8.46,,4.90,0.05,1.02,0.46,0.38,20.68,,,
1999-05-17T08:30,1,27.49,11.49,8.43,,6.40,0.07,1.59,0.49,0.36,14.73,,,
1999-05-20T08:30,1,27.97,12.54,8.51,,0.70,0.09,1.50,0.74,0.37,12.36,,,
1999-05-27T08:05,1,28.22,14.13,8.34,,2.40,0.08,2.06,1.46,0.33,5.80,,,
1999-05-31T08:20,1,28.30,15.63,8.23,,4.00,0.09,1.61,3.36,0.33,5.31,,,
1999-06-03T08:20,1,29.29,15.06,8.19,,1.50,0.11,2.69,3.48,0.47,12.60,,,
1999-06-07T08:00,1,29.22,14.75,8.13,,4.00,0.20,3.33,2.33,0.64,16.03,,,
1999-06-10T08:00,1,28.87,12.68,8.13,,4.90,0.23,2.92,2.89,0.66,9.14,,,
1999-06-14T07:55,1,28.66,16.38,8.09,,9.90,0.25,3.37,2.96,0.68,8.82,,,
1999-06-17T08:00,1,28.82,17.82,8.18,,4.90,0.33,2.62,3.04,0.52,5.00,,,
1999-06-21T08:05,1,29.01,16.59,8.16,,1.70,0.25,2.64,4.58,0.60,12.53,,,
1999-06-24T07:55,1,28.85,14.42,8.09,,6.40,0.36,1.51,1.85,0.77,3.77,,,
1999-06-28T08:00,1,28.81,16.07,8.14,,4.80,0.30,2.04,1.98,0.71,8.89,,,
1999-07-01T08:30,1,28.87,16.52,8.13,,5.60,0.26,2.69,4.17,0.75,4.20,,,
1999-07-05T08:40,1,29.04,17.62,8.18,,5.60,0.15,3.57,2.48,0.78,7.36,,,
1999-07-08T08:25,1,28.88,17.97,8.26,,15.10,0.17,3.82,0.48,0.52,2.39,,,
1999-07-15T07:55,1,29.35,19.19,8.34,,5.70,0.17,6.32,0.65,0.07,0.00,,,6.80
1999-07-19T08:00,1,29.65,18.89,8.27,,4.00,0.17,5.47,1.20,0.07,0.30,,,8.20
1999-07-22T08:20,1,29.70,18.93,8.23,,8.10,0.46,2.82,0.86,0.11,0.13,,,5.30
1999-07-29T08:10,1,29.51,18.80,8.21,,6.50,2.82,1.80,1.69,0.08,0.21,,,
1999-08-02T08:40,1,29.76,20.05,8.18,,2.40,0.29,1.92,1.16,0.10,0.11,,,2.50
1999-08-05T07:58,1,29.86,20.37,8.19,,7.20,1.43,1.75,0.30,0.05,0.08,,,2.50
1999-08-09T08:55,1,29.92,20.84,8.17,,3.70,1.18,1.54,0.58,0.05,0.25,,,5.10
1999-08-12T08:40,1,30.06,18.82,8.18,,5.60,0.47,1.35,0.25,0.04,0.14,,,11.00
1999-08-16T08:50,1,30.09,18.06,8.13,,7.10,0.44,1.64,0.49,0.06,0.53,,,2.30
1999-08-19T08:20,1,30.16,17.99,8.15,,6.80,0.35,0.77,0.30,0.02,0.08,,,2.50
1999-08-23T08:20,1,29.91,16.05,8.13,,6.90,0.50,2.01,0.95,0.03,0.05,,,1.60
1999-08-26T07:45,1,29.90,16.84,8.12,,6.80,0.58,1.71,0.48,0.05,0.00,,,4.60
1999-08-30T08:40,1,30.05,17.84,8.14,,5.20,0.46,2.15,0.35,0.04,0.00,,,2.60
1999-09-02T08:30,1,30.16,17.51,8.12,,4.80,0.55,3.01,1.51,0.26,0.00,,,3.00
1999-09-09T08:20,1,30.10,19.44,8.15,,4.40,0.65,2.51,0.35,0.44,0.01,,,3.00
1999-09-13T08:25,1,30.31,18.89,8.14,,5.20,0.71,4.20,0.58,0.56,0.00,,,3.00
1999-09-16T08:15,1,30.55,18.13,8.14,,4.30,0.76,6.09,1.28,0.02,0.36,,,6.90
1999-09-20T08:40,1,30.42,17.56,8.10,,4.60,0.89,5.14,1.71,0.11,0.51,,,5.90
1999-09-23T08:20,1,30.15,17.94,8.08,,6.80,0.96,9.71,0.67,0.17,0.47,,,6.10
1999-09-27T08:20,1,30.64,17.42,8.09,,6.40,1.14,3.50,0.83,0.08,0.39,,,6.80
1999-09-30T08:10,1,30.51,16.53,8.08,,3.60,1.32,4.84,2.03,0.19,0.84,,,5.20
1999-10-07T08:15,1,29.40,12.79,8.05,,4.30,1.15,6.56,6.71,0.52,3.17,,,14.90
1999-11-01T08:30,1,30.26,10.40,8.03,,6.82,1.43,9.93,6.50,1.61,12.93,,,17.90
1999-11-04T08:10,1,29.06,10.30,7.99,,4.03,1.40,14.93,10.89,2.24,16.96,,,17.50
1999-11-08T08:15,1,29.23,8.67,8.00,,4.74,0.99,11.21,11.73,2.28,16.86,,,28.40
1999-11-11T06:45,1,29.64,8.60,8.01,,2.49,2.20,18.15,10.05,2.04,20.42,,,11.70
1999-11-15T08:30,1,29.65,7.66,8.00,,1.66,1.34,16.70,9.07,1.95,21.88,,,11.70
1999-11-18T08:20,1,30.09,7.03,8.01,,2.02,1.65,17.74,7.25,1.52,23.03,,,11.20
1999-11-22T08:30,1,28.97,3.37,8.00,,4.03,1.23,17.81,9.90,2.54,24.22,,,21.70
1999-11-25T08:05,1,29.94,5.05,8.02,,1.06,2.24,17.38,5.98,1.71,24.00,,,19.50
1999-11-29T08:40,1,31.11,7.16,8.04,,2.60,1.67,17.75,2.09,1.20,26.42,,,21.80
1999-12-02T08:20,1,29.70,6.13,8.04,,3.32,1.50,22.76,5.74,1.55,28.32,,,25.90
1999-12-08T08:55,1,30.48,5.85,8.05,,4.86,0.99,20.94,3.55,0.85,17.51,,,45.10
1999-12-13T08:25,1,30.77,5.69,8.06,,1.55,1.08,19.93,8.63,0.81,23.78,,,14.60
1999-12-16T08:20,1,30.35,3.37,8.05,,1.66,1.59,22.22,4.76,1.01,35.78,,,19.80
1999-12-20T08:30,1,28.91,2.58,8.04,,3.32,1.64,30.14,6.60,1.08,35.57,,,46.30
1999-12-23T08:00,1,29.44,1.98,8.06,,6.52,0.91,27.13,5.95,0.92,31.35,,,62.60
2000-01-03T08:40,1,28.88,3.35,8.02,,1.66,0.86,30.06,5.85,1.06,41.65,,,12.50
2000-01-04T14:00,1,29.91,3.56,8.04,,2.38,1.57,28.55,5.33,0.91,32.01,,,12.92
2000-01-06T08:00,1,28.51,3.47,8.03,,1.78,1.26,31.88,5.44,1.09,37.24,,,19.16
2000-01-10T08:20,1,29.10,3.62,8.03,,1.78,1.58,32.83,5.41,1.19,39.44,,,29.52
2000-01-13T08:15,1,29.66,3.75,8.06,,1.66,1.34,24.01,5.01,2.03,36.30,,,24.72
2000-01-20T08:40,1,28.27,3.74,8.05,,3.20,0.88,34.88,5.66,1.53,42.64,,,35.28
2000-01-24T08:20,1,28.38,2.01,8.05,,3.20,1.45,40.96,4.00,1.19,42.35,,,26.72
2000-01-27T08:10,1,29.34,3.43,8.04,,2.49,0.93,27.55,2.60,0.46,40.04,,,32.08
2000-02-03T08:20,1,29.04,4.19,8.05,,4.86,2.27,29.44,3.97,0.89,34.51,,,49.04
2000-02-07T08:30,1,28.90,4.94,8.04,,9.73,1.83,30.34,3.90,0.86,42.89,,,63.96
2000-02-24T08:40,1,28.27,3.72,8.06,,1.66,1.04,33.02,3.64,0.57,47.56,,,13.84
2000-03-01T08:40,1,27.94,4.55,8.05,,2.49,0.62,34.62,2.44,0.48,26.99,,,27.95
2000-03-06T08:40,1,27.46,3.61,8.06,,8.90,0.70,33.48,2.55,0.70,27.09,,,59.16
2000-03-09T08:35,1,27.50,4.93,8.05,,7.35,0.96,32.96,2.14,0.51,28.02,,,29.68
2000-03-13T08:40,1,27.57,4.90,8.03,,6.52,0.79,31.63,2.52,0.44,19.73,,,26.56
2000-03-16T08:20,1,26.44,4.75,8.05,,5.69,0.70,35.25,2.19,0.68,29.21,,1.46,39.28
2000-03-20T08:00,1,26.21,5.41,8.07,,5.69,0.73,33.00,2.12,0.56,28.78,,1.77,29.48
2000-03-23T08:10,1,26.74,5.54,8.07,,6.52,0.64,30.61,1.55,0.55,28.61,,3.29,12.76
2000-03-27T08:40,1,27.31,5.49,8.06,,4.03,0.61,23.04,0.69,0.35,27.44,,0.44,22.76
2000-03-30T08:10,1,25.89,4.84,8.06,,3.31,0.55,25.38,2.00,0.56,29.17,,0.17,22.40
2000-04-27T08:30,1,27.64,10.19,8.41,,8.07,0.04,0.18,0.28,0.30,14.49,,3.90,10.00
2000-05-05T08:10,1,26.93,14.32,8.53,,12.82,0.61,2.94,0.18,0.39,13.21,,0.64,8.08
2000-05-11T08:45,1,28.05,14.09,8.52,,13.65,0.24,1.78,0.10,0.30,14.75,,0.23,7.60
2000-05-15T08:10,1,27.26,17.01,8.61,,11.15,0.56,1.42,0.15,0.06,0.00,,0.03,8.24
2000-05-18T08:40,1,28.21,15.63,8.78,,26.88,0.18,1.45,0.22,0.17,0.37,,0.38,9.44
